"VEGUEROS ESPECIALES NO. 2Feb 01, 2009",90,"6""",38,Medium,Panetela,"A slim cigar with a rich colorado color and pigtail cap. It burns perfectly, imparting orange peel, woody and nutty flavors before a peppery finish."
"MONTECRISTO ESPECIALFeb 01, 2009",89,"7 1/2""",38,,Panetela,"This handsomely rolled lancero burns well but has a firm draw. Earthy flavors come through on initial puffs, but warm to show coffee, cocoa bean and some leather."
"CUABA PIRAMIDES EDICION LIMITADA 2008Feb 01, 2009",89,"6 1/8""",52,Medium-Full,Figurado,"A dark and oily torpedo with a lush draw and even burn. The leathery, earthy and coffee flavors are bold and prominent. A hearty smoke."
"MONTECRISTO  SUBLIMES EDICION LIMITADA 2008Feb 01, 2009",89,"6 1/2""",54,Medium-Full,Toro,"A dark, oily, slightly rustic wrapper covers this thickcigar. The firm draw opens up to show leather, nut and coffee bean flavors followed by a wheaty finish."
"MONTECR'ISTO NO. 3Feb 01, 2009",88,"5 5/8""",42,Medium,Corona,"The wrapper of this cigar seems poorly applied, but the draw and burn are decent. It's a medium-bodied smoke that reveals some toasty, earthy flavors, and herbal note and a salty finish."
"QUAI D'ORSAY CORONAFeb 01, 2009",88,"5 5/8""",42,,Corona,"This sandy colored, veiny cigar has a firm draw at first, but opens up to reveal some cedary flavors, wine notes and a touch of salt on the finish."
"PARTAGAS SERIE DU CONNAISSEUR NO. 1Feb 01, 2009",88,"7 1/2""",38,,Panetela,"A pigtail-free lancero with some veins. The draw is open and consistent . Cedary, toasty flavors have some orange peel notes but the smoke is a touch dry."
"COHIBA SIGLO IJan 27, 2009",90,"4""",40,Medium-Full,Petit Corona,"A lightly colored short cigar with an oily wrapper. There’s a sweet, anise flavor to the smoke, as well as leathery notes that continue on the finish."
"COHIBA SIGLO VIJan 27, 2009",90,"5 7/8""",52,Medium-Full,Toro,"This large, thick cigar smokes evenly, with a fine draw, imparting a toasty, nutty smoke with pleasant leather notes on the finish."
"COHIBA SIGLO IIJan 27, 2009",89,"5 1/8""",42,Medium-Full,Corona,"Although the cigar is a bit soft to the touch, it draws and burns well, showing a meaty smoke with some coffee bean and leather flavors. The finish is peppery."
"COHIBA SIGLO IIIJan 27, 2009",88,"6 1/8""",42,Medium,Corona,"This attractive cigar has a notably firm draw, but still offers sweet, cedary flavors with some leather and cocoa notes. The finish is sweet."
"COHIBA SIGLO IVJan 27, 2009",87,"5 5/8""",46,Medium,Toro,"An attractive cigar with soft spots. The draw is firm, but still offers a woody and nutty smoke with walnut flavors developing on the finish."
"COHIBA SIGLO VJan 27, 2009",86,"6 3/4""",43,Mild-Medium,Lonsdale,The draw of this lonsdale does not produce a substantial amount of smoke. The flavors are earthy and steely with intermittent cedar notes and a waxy-tasting finish.
"ROMEO Y JULIETA SHORT CHURCHILLTop 25 of 2008 |
                                                                                    Rank: 6",94,"4 7/8""",50,,Robusto,"This is the second time that Romeo y Julieta's robusto has shown up in our Top 25, following its debut in Cuba's annual cigar festival in March 2006. We said then that the Short Churchill was ""destined to be another classic,"" and we were right. It's one of those ""go to"" Cuban cigars that never disappoint, and it's incredibly popular in the global market at the moment. It's proving more popular than the RyJ Churchill, which had been an icon cigar for decades from Cuba. Production at the H. Upmann factory— the newest export factory on the island—is finally up to capacity, and the cigar seems to be getting better and better, even richer to our taste than on release. It also comes in tubes, which makes it convenient to throw in your pocket if you are going out for the night. The cigar traditionally comes with an almost claro, or light-brown, wrapper, and its red, white and gold livery. The cigar delivers full-bodied flavor yet remains balanced and refined. Leather, cocoa bean and wood abound, and are punctuated with an almost citrus element."
"H. UPMANN SIR WINSTONTop 25 of 2008 |
                                                                                    Rank: 7",93,"7""",47,,Churchill,"Large cigars have gone almost completely out of fashion. It's not that their quality has diminished: they still deliver loads of flavor with a cool, refined character. The problem is that few people have the time to smoke such a large cigar as the Sir Winston—let alone such longer ones as double coronas. But aficionados who do opt for a large cigar usually puff on a Romeo y Julieta Churchill or a Cohiba Esplendido. Perhaps that's why Cuba makes so few Sir Winstons, most of which are rolled in the new H. Upmann factory on the outskirts of Havana. Until the mid-1990s, the cigar came in a smart green lacquered box, but today it comes in a varnished cedar one with a clasp. The band, once the standard brown and white H. Upmann, is now gold, white and red. Find some time if you are going to smoke this. It's worth relaxing and contemplating what the Sir Winston has to offer. It's so good to look at that you may not want to see it go up in smoke. The ones we smoked had beautiful silky, oily wrappers and excellent caps. The first puffs were immediately rich with leather and spice, then developed into woody, meaty undertones. This cigar has the richness and structure to age well. We think that Winston Churchill would have loved this cigar."
"JUAN LOPEZ SELECCIÓN NO. 2Top 25 of 2008 |
                                                                                    Rank: 11",92,"4 7/8""",50,,Robusto,"Lovers of the renowned Hoyo de Monterrey Epicure No. 2 are typically also enamored with this robusto because it delivers many of the same aromatic qualities, but with a little more richness. Originally only available in Switzerland, this tough-to-find cigar is made mostly at the Partagas factory. It is this vitola and the Selección No. 1 that are produced in the greatest number. We love the oily and dark brown wrappers. The cigars draw and burn beautifully with a medium to full body, reminiscent of a Bordeaux wine with savory leather and tea notes. Selección No. 2 comes packaged in cedar cabinets of 25 sticks. From our experience, this cigar always improves with box age. This is a smoke for true connoisseurs who prefer subtlety and finesse over strength and flamboyance."
"SAN CRISTOBAL DE LA HABANA LA FUERZATop 25 of 2008 |
                                                                                    Rank: 19",92,"5 1/2""",50,,Toro,"San Cristobal de La Habana remains an off-theradar brand that is sold mostly to devoted followers who buy their cigars in La Casa del Habano cigar stores. San Cristobal was first introduced in 1999 in hopes of attracting smokers who found mainstream Cuban smokes too strong. The cigars have always impressed us with their lovely aromatic qualities of dried flowers and delicate tobacco. The La Fuerza is essentially a slightly elongated robusto, called gordito, or fatty, in the factory. The cigar delivers plenty of rich earth and coffee flavors that evolve to leather and mahogany undertones. The cigar is certainly rightly named at the moment. ""Fuerza"" means strength in Spanish, and this year's batch of San Cristobal La Fuerza seems the richest yet."
"BOLIVAR BELICOSO FINOTop 25 of 2008 |
                                                                                    Rank: 22",92,"5 1/2""",52,,Figurado,"This small torpedo was a longtime favorite of a number of our editors—especially Cubancigar specialist James Suckling—but lost some of its punch in the late 1990s with the unbridled production of Cuban cigars. Once the reins were pulled back, the quality and blend were restored to their original rich and powerful stature. Current production is overseen at the Partagas factory, and only the top rollers are allowed to make the cigars. The examples we rated were gorgeous, with a distinct core of coffee flavors that warmed to walnut and leather undertones. All the flavors culminated in a long finish with a predominance of coffee. The punch and richness are definitely back in this manly smoke."
"PUNCH CORONADec 09, 2008",90,"5 5/8""",42,Medium,Corona,"Well constructed with a flat, mounted head and oily wrapper. It draws well and imparts a lot of sweet cedar, coffee bean and milk chocolate flavors."
"JUAN LOPEZ SELECCIÓN NO. 2Dec 01, 2008",94,"4 7/8""",50,Full,Robusto,"Oily and dark with an even draw and burn. The medium- to full-bodied flavors have a Bordeaux quality buttressed by savory, leather notes and resonant tea tones. Balanced and very complex."
"CUABA DISTINGUIDOSDec 01, 2008",92,"6 5/8""",52,,Figurado,"An alluringly dark perfecto, gleaming with oils. It is a complex cigar leaving rich impressions of coffee bean, leather and chocolate on the plate. A medium- to full-bodied smoke."
"H. UPMANN MONARCADec 01, 2008",90,"7""",47,Medium,Churchill,"There’s a gorgeous Colorado color to the wrapper of this cigar, which is sweet and dusty with café Cubano tones and a woody finish."
"ROMEO Y JULIETA EXHIBICION NO. 4Dec 01, 2008",90,"5""",48,Medium-Full,Robusto,"Although the wrapper is unremarkable, this cigar is very flavorful, showing rich leather and coffee bean, as well as some floral and spice notes."
"SANCHO PANZA CORONA GIGANTESDec 01, 2008",90,"7""",47,Medium-Full,Churchill,"Although the draw on this cigar is tight, lots of cedary, toasty and creamy coffee notes through. Well balanced and flavorful."
"COHIBA LANCERODec 01, 2008",90,"7 1/2""",38,Medium,Panetela,"A lovely lancero with a nicely twisted pigtail cap. The draw is notably firm, but manages to deliver lots of wood, leather and vanilla bean flavors. Well balanced."
"COHIBA MADURO 5 GENIOSDec 01, 2008",89,"5 1/2""",52,Medium,Toro,"This dark cigar has a slightly firm draw but offers a salty, mouth-filling smoke that is leathery and earthy. A touch of cocoa comes through on the finish."
"ROMEO Y JULIETA BELICOSODec 01, 2008",89,"5 1/2""",52,Medium,Figurado,"A healthy-looking pyramid with a firm draw and blistery burn. There are lots of minerals to this smoke, resulting in a Scotch-like character, and some hearty coffee bean flavors as well, but a slight rough note suggests youth."
"H. UPMANN MAGNUM 50 Dec 01, 2008",89,"6 1/2""",50,Medium-Full,Toro,An oily cigar with a very flat head and firm draw. The rich smoke is mostly leathery and earthy with some spicy sweetness and an oily finish.
"HOYO DE MONTERREY EPICURE ESPECIAL Dec 01, 2008",89,"5 1/2""",50,Medium-Full,Toro,"Very well constructed with an even draw and burn. The core flavors are leather and black cherry, but acidic notes come through intermittently."
"ROMEO Y JULIETA CAZADORESDec 01, 2008",88,"6 3/8""",43,Full,Lonsdale,"A dark and oily cigar with a brownish, red wrapper. The mostly earthy smoke delivers clear cocoa bean impressions on the palate, however charcoal flavors come through as well."
"TRINIDAD FUNDADOREDec 01, 2008",87,"7 1/2""",40,Medium,Panetela,"A good-looking, pigtailed lancero with a notably firm draw, offering a medium-bodied array of tea, wood, and nutty flavors."
"BOLIVAR LEGENDARIOS EDICIÓN  REGIONAL Nov 18, 2008",91,"6""",50,Medium,Toro,A good-looking corona gorda with a fine draw and even burn. Its predominantly toasty flavors are nicely complementedby leather and some sweet cedar notes.
"PARTAGAS SERIE D NO. 5 EDICION LIMITADA 2008Nov 04, 2008",92,"4 1/3""",50,Full,Odd,"A short, dark plug of a cigar with an even draw that is full of rich cocoa bean and earthy flavors and a hint of leather. The finish is long and full bodied."
"CUABA PIRAMIDES EDICION LIMITADA 2008Nov 04, 2008",89,"6 1/8""",52,Medium-Full,Figurado,"A dark and oily torpedo with a lush draw and even burn. The leathery, earthy and coffee flavors are bold and prominent. A hearty smoke."
"MONTECRISTO  SUBLIMES EDICION LIMITADA 2008Nov 04, 2008",89,"6 1/2""",54,Medium-Full,Toro,"A dark, oily, slightly rustic wrapper covers this thickcigar. The firm draw opens up to show leather, nut and coffee bean flavors followed by a wheaty finish."
"H. UPMANN MONARCAOct 07, 2008",90,"7""",47,Medium,Churchill,"There’s a gorgeous colorado color to the wrapper of this cigar, which is sweet and dusty with café Cubano tones and a woody finish."
"ROMEO Y JULIETA CAZADORESOct 07, 2008",88,"6 3/8""",43,Medium-Full,Lonsdale,A dark and oily cigar with a brownish-red wrapper. The mostly earthy smoke delivers clear cocoa bean impressionson the palate.
"BOLIVAR BELICOSO FINOOct 01, 2008",92,"5 1/2""",52,,Figurado,"Nearly perfect in appearance, this cigar shows a distinct core of coffee flavors that warm to walnut and leather intonations. All the flavors culminate on the long finish with a predominance of coffee throughout."
"HOYO DE MONTERREY EPICURE NO. 2Oct 01, 2008",92,"4 7/8""",50,,Robusto,Well rolled with a stunning complexion. The mostly leathery flavor profile is balanced by earthy spices and a blast of French roasted coffee. Dark red fruit notes manifest on the finish for a great medium- to full-bodied smoke.
"FONSECA COSACOOct 01, 2008",91,"5 3/8""",42,Medium,Corona,"A gorgeous, box-pressed little cigar with a smooth draw. It is a very toasty, spicy smoke complemented by earth and leather. The finish is long and spicy. A flavorful medium- to full-bodied smoke."
"H. UPMANN PETIT CORONAOct 01, 2008",91,"5 1/8""",42,,Petit Corona,"A pressed corona with an oily wrapper and flat cap. Roasted nuts, leather and an earthy flavors come together very well before the earthy finish."
"RAMON ALLONES EMINENCIAOct 01, 2008",91,"5 3/5""",44,,Corona,A dark and alluring cigar with a firm draw but decent burn. It is sweet and nutty balanced by leather and coffee bean flavors. Elegant and medium bodied.
"FLOR DE RAFAEL GONZALEZ PETIT CORONAOct 01, 2008",91,"5 1/8""",42,Medium,Petit Corona,"Subtly pressed with an attractive wrapper and good draw. The smoke is leathery and woody with some herbal toasty notes and a long, medium-bodied finish."
"MONTECRISTO NO. 5Oct 01, 2008",91,"4""",40,Medium-Full,Petit Corona,"A rich and oily petit corona with a three-seam cap. It is toasty and smooth, balanced by spice and wood notes. Well made and an excellent performer."
"SAN CRISTOBAL DE LA HABANA EL MORROOct 01, 2008",90,"7 1/8""",49,Medium-Full,Churchill,"An attractive cigar with an exceptionally fine cap. There are sweet, woody notes and some hickory flavors preceding an earthy finish."
"EL REY DEL MUNDO PETIT CORONAOct 01, 2008",90,"5""",42,Full,Petit Corona,"Enrobed in a lush and supple wrapper, this cigar has a firm draw, but offers a lot of leathery, toasty sweetness balanced by woody flavors. The finish is sweet and toasty."
"TRINIDAD REYESOct 01, 2008",89,"4 3/8""",40,Medium,Petit Corona,"Topped with a pigtail cap, this little corona has s firm draw, but packs a fair amount of woody, leather and earth notes in the smoke."
"PUNCH PUNCHOct 01, 2008",89,"5 5/8""",46,Medium,Toro,"Lightly box pressed with a gorgeous wrapper. The draw is even, imparting a toasty, earthy smoke with some sweetness on the palate."
"COHIBA MADURO 5 MÁGICOSOct 01, 2008",88,"4 1/2""",52,Full,Robusto,A dark robusto with a notably firm draw. The medium to full-bodied smoke is mostly leather and cedary with a touch of sweetness. The cedar notes recur on the finish.
"COHIBA SIGLO IIIOct 01, 2008",88,"6""",42,Medium,Corona,"A slim cigar with a light colored wrapper. It draws well, offering lots of minerals and toasty wood flavor. The finish is spicy but short. Medium bodied."
"JUAN LOPEZ PETIT CORONAOct 01, 2008",88,"5 1/8""",42,Medium-Full,Petit Corona,"Slightly irregular in color, this cigar burns unevenly, but is a significantly toasty cigar delivering a buttery smoke with lots of wood, leather and coffee bean, though the finish is a little dry."
"ROMEO Y JULIETA EXHIBICIÓN NO. 4Sep 23, 2008",90,"5""",48,Medium,Robusto,"Although the wrapper is unremarkable, this cigar is very flavorful, showing rich leather and coffee bean, as well as some floral and spice notes."
"ROMEO Y JULIETA BELICOSOSep 23, 2008",89,"5 1/2""",52,Medium,Figurado,"A lightly colored pyramid with a firm draw. There are lots of Scotch-like minerals to the smoke and some coffee bean notes, but slight roughness suggests youth."
"COHIBA MADURO 5 GENIOSSep 09, 2008",89,"5 1/2""",52,Medium,Toro,"This dark cigar has a slightly firm draw but offers a salty, mouth-filling smoke that is leathery and earthy. A touch of cocoa comes through on the finish."
"VEGUEROS ESPECIALES NO. 2Aug 12, 2008",90,"6""",38,Medium,Panetela,"A slim cigar with a rich colorado color and pigtail cap. It burns perfectly, imparting orange peel, woody and nutty flavors before a peppery finish."
"VEGUEROS ESPECIALES NO. 1Aug 12, 2008",89,"7 1/2""",38,Medium-Full,Panetela,Well made with a dark wrapper. The draw is a bit firm but loads the palate with coffee bean notes and a touch of leather. The finish is semisweet.
"MONTECRISTO NO. 1Aug 01, 2008",93,"6 1/2""",42,Medium-Full,Lonsdale,"A gorgeous cigar with a fine cap and excellent draw. It is rich, toasty and well balanced by creamy cedar notes that are uncommonly resonant on the finish. A difficult cigar to put down."
"PARTAGAS 8-9-8 VARNISHEDAug 01, 2008",93,"6 3/4""",43,Medium-Full,Lonsdale,"An oily cigar with model construction. It is a panoply of rich, well-balanced flavors ranging from leather and earth to coffee and spice. The finish is long and toasty."
"BOLIVAR ROYAL CORONAAug 01, 2008",92,"4 7/8""",50,,Robusto,"A dark, even-burning robusto whose toasty, peppery notes hit the middle of the palate very profoundly. Leather and plum notes also usher in the almond finish. A medium- to full-bodied cigar."
"EL REY DEL MUNDO LONSDALEAug 01, 2008",91,"6 3/8""",42,,Lonsdale,"Subtly pressed wit a rich brown, toothy wrapper. Although the draw is firm, the medium- to full-bodied flavors are earthy, sweet and leathery well balanced by peppery notes."
"BOLIVAR IMMENSASAug 01, 2008",90,"6""",43,Medium,Lonsdale,"A golden-brown cigar with a slightly firm draw. There is a creamy, woodiness to the smoke that shows hints of pepper, leather and spice."
"COHIBA SIGLO IIAug 01, 2008",90,"5 1/8""",42,Medium,Corona,The lush draw on this cigar loads the palate with an earthy smoke full of coffee bean flavor. Some mineral notes also come out of this tasty little cigar.
"DIPLOMATICOS NO. 3Aug 01, 2008",90,"5 5/8""",42,Medium-Full,Corona,"A beautiful, slightly pressed corona with a firm draw. The cigar has a distinctly coffee bean character, spicy notes and a leathery finish."
"DIPLOMATICOS NO. 1Aug 01, 2008",90,"6 1/2""",42,Medium,Lonsdale,"Attractively box pressed with a firm draw. A peppery smoke with lots of leather, coffee and hickory flavors. The finish is nutty."
"HOYO DE MONTERREY CHURCHILLAug 01, 2008",90,"7""",47,Medium-Full,Churchill,"A nearly perfect-looking Churchill with a firm draw that still delivers a rich flavor profile of cocoa bean, toast and leather notes that continue on the finish. "
"RAMON ALLONES 8-9-8Aug 01, 2008",88,"6 3/4""",43,Medium,Lonsdale,This slightly yellow cigar has a firm draw but still imparts flavorful coffee bean notes. A tasty cigar with poor performance.
"SAN CRISTOBAL DE LA HABANA OFICIOSAug 01, 2008",87,"5 1/4""",43,Medium,Corona,"This reddish-brown cigar has a notably firm draw, delivering flavors that start grassy and earthy until some peppery floral notes surface."
"H. UPMANN MAGNUM 50 Jul 29, 2008",89,"6 1/2""",50,Medium-Full,Toro,An oily cigar with a very flat head and firm draw. The rich smoke is mostly leathery and earthy with some spicy sweetness and an oily finish.
"HOYO DE MONTERREY EPICURE ESPECIAL Jul 29, 2008",89,"5 1/2""",50,Medium-Full,Toro,"Very well constructed with an even draw and burn. The core flavors are leather and black cherry, but acidic notes come through intermittently."
"PUNCH PUNCHJul 08, 2008",89,"5 5/8""",46,Medium,Toro,"Lightly box pressed with a gorgeous wrapper. The draw is even, imparting a toasty, earthy smoke with some sweetness on the palate."
"PUNCH ROYAL SELECCIÓN NO. 11Jul 08, 2008",88,"5 5/8""",46,Medium,Toro,This well-capped cigar has an attractive brown hue. The smoke offers straightforward coffee bean flavors and woody notes.
"MONTECRISTO NO. 5Jun 17, 2008",91,"4""",40,Medium-Full,Petit Corona,"A rich and oily petit corona with a three-seam cap. It is toasty and smooth, balanced by spice and wood notes. Well made and an excellent performer."
"POR LARRAÑAGA ROBUSTO DE LARRAÑAGA EDICION REGIONALJun 01, 2008",93,"4 7/8""",50,Full,Robusto,A gorgeous cigar that is spicy and rich but balanced by sweet cherry and leather flavors. It gets better as it is smoked and has tremendous aging potential.
"MONTECRISTO NO. 4Jun 01, 2008",93,"5 1/8""",42,Medium-Full,Petit Corona,"Pressed and golden with a perfect draw. Despite its small size this cigar is complex with leathery, spicy flavors and a profound coffee note that precedes a more subtly spicy finish."
"RAMON ALLONES SPECIALLY SELECTEDJun 01, 2008",92,"4 7/8""",50,,Robusto,"An oily, golden brown leaf envelops some very aromatic tobacco that emanates a creamy aroma at first light. This rich, creamy smoke is toasty and leathery with an earthy coffee note and a kick of spice on the finish."
"RAMON ALLONES GIGANTESJun 01, 2008",92,"7 5/8""",49,,Double Corona,"Pretty and plush exterior with an essentially woody flavor core once it's lit. Leather and coffee bean impressions emerge on the palate as well before a long, spicy, chewy finish. Rich and balanced."
"ROMEO Y JULIETA SHORT CHURCHILLJun 01, 2008",92,"4 7/8""",50,Medium,Robusto,"A subtly pressed robusto with a gleaming wrapper. The draw is a bit firm, but manages to impart a complex, full-bodied flavor profile of leather, cocoa bean and wood punctuated by an orange peel note and a long, tobacco finish."
"H. UPMANN SIR WINSTONJun 01, 2008",92,"7""",47,,Churchill,"Beautiful to behold with a silky, oily wrapper and excellent cap. The first puffs are immediately rich with leather and spice underscored by woody, meaty undertones throughout. It will age well."
"COHIBA SIGLO VIJun 01, 2008",92,"5 7/8""",52,,Toro,"Enrobed in a golden brown wrapper that is silky to the touch. A very meaty smoke with prominent toast and woody tobacco notes that prime the palate for the cedary, creamy finish."
"VEGAS ROBAINA DON ALEJANDROJun 01, 2008",92,"7 5/8""",49,,Double Corona,"A beautifully constructed cigar that bathes the palate in a rich intermingling of  pepper, leather  and earth flavors. THe finish is long and rich."
"POR LARRAÑAGA MAGNIFICO EDICION REGIONALJun 01, 2008",91,"6 3/4""",50,Medium,Churchill,"Attractive, nearly perfect in appearance. The draw is firm, but the smoke has a pleasantly toasty quality complemented by coffee bean notes. Very flavorful."
"PARTAGAS  SERIE P NO. 2Jun 01, 2008",90,"6 1/8""",52,Medium,Figurado,"An oily torpedo that is a bit rough at the tip. A creamy, nutty smoke with pleasant touches of leather throughout and a toasty finish. Medium bodied and balanced."
"POR LARRAÑAGA PETIT CORONAJun 01, 2008",90,"5 1/8""",42,Medium-Full,Petit Corona,"Hued with a comely Colorado color, this cigar has a firm draw, yet offers substantial toasty and coffee bean flavors. A medium-bodied smoking experience. "
"LA GLORIA CUBANA TAINOJun 01, 2008",90,"7""",47,Mild-Medium,Churchill,"A beautiful cigar with an uneven burn. The smoke has a toasty, woody quality with leathery notes that resonate onto the finish."
"ROMEO Y JULIETA CHURCHILLJun 01, 2008",89,"7""",47,Medium,Churchill,"An alluring Churchill wrapped in a deep reddish brown leaf. Some cedar and spice notes come through this mostly toasty, medium-bodied cigar."
"SAINT LUIS REY REGIOJun 01, 2008",88,"5""",48,Medium-Full,Robusto,"Beautifully box pressed with a well-crafted cap. Opening grassy notes turn floral, then toasty and woody with a spicy finish."
"BOLIVAR ROYAL CORONAMay 20, 2008",92,"4 7/8""",50,Medium-Full,Robusto,"A dark, even-burning robusto whose toasty, peppery notes hit the middle of the palate very profoundly. Leather and plum notes also usher in the almond finish."
"EL REY DEL MUNDO LONSDALEMay 20, 2008",91,"6 3/8""",42,Medium-Full,Lonsdale,"Subtly pressed wit a rich brown, toothy wrapper. Although the draw is firm, the medium- to full-bodied flavors are earthy, sweet and leathery well balanced by peppery notes."
"SAN CRISTOBAL DE LA HABANA LA FUERZAMay 06, 2008",93,"5 1/2""",50,Medium-Full,Toro,"A pressed, oily cigar with a reddish-brown, though slightly blemished wrapper. It is full of rich earth and coffee flavors complemented by intense leather notes."
"SAN CRISTOBAL DE LA HABANA EL PRINCIPEMay 06, 2008",92,"4 3/8""",42,,Petit Corona,"Healthy color and slight box pressing make this a charming petit corona. The cigar imparts complex, savory notes of wood and leather before fruity flavors blossom and resonate on the finish."
"SAN CRISTOBAL DE LA HABANA LA PUNTAMay 06, 2008",91,"5 1/2""",52,Medium,Figurado,"Covered in a beautiful reddish-brown leaf, this belicoso has an excellent draw. Its core of coffee bean flavor issweetened with a cocoa note before the earthy finish."
"SAN CRISTOBAL DE LA HABANA EL MORROMay 06, 2008",90,"7 1/8""",49,Medium-Full,Churchill,"An attractive cigar with an exceptionally fine cap. There are sweet, woody notes and some hickory flavors preceding an earthy finish."
"SAN CRISTOBAL DE LA HABANA MERCADARESMay 06, 2008",90,"6 5/8""",48,Medium,Toro,"Near perfect in appearance, this cigar has a firm draw, yet still imparts a toasty, woody smoke underscored by wheaty notes and a sweet finish."
"SAN CRISTOBAL DE LA HABANA MURALLAMay 06, 2008",89,"7 1/8""",54,Medium-Full,Figurado,"A large torpedo with a pressed body and round foot. Firm to the draw, it imparts a creamy smoke that leaves notes of leather, wood and spicy pudding on the palate."
"SAN CRISTOBAL DE LA HABANA OFICIOSMay 06, 2008",87,"5 3/8""",43,Medium,Corona,"This reddish-brown cigar has a notably firm draw, delivering flavors that start grassy and earthy until some peppery floral notes surface."
"EL REY DEL MUNDO TAINOApr 08, 2008",89,"7""",47,Medium,Churchill,"This oily, golden-brown cigar draws well but burns unevenly. The smoke is creamy with substantial coffee notes and some toast on the finish."
"H. UPMANN MAGNUM 46Apr 01, 2008",91,"5 5/8""",46,Medium-Full,Toro,"A beautiful cigar with an attractive cap. There is a rich, full-bodied texture to the smoke that leaves leather, cedar and profound tea notes on the palate."
"COHIBA SIGLO VApr 01, 2008",91,"6 3/4""",43,Medium,Lonsdale,"Rolled with a supple wrapper this cigar produces a toasty smoke balanced by notes of coffee bean, leather and wood. The finish is chewy. A complex medium- to full-bodied smoke."
"BOLIVAR SIMONES EDICION REGIONALApr 01, 2008",90,"5""",48,Medium-Full,Robusto,"Gorgeous and golden with a flat, three-seam cap. It’s a leathery, earthy medium- to full-bodied smoke with plenty of coffee bean intonations. The finish hints of leather."
"MONTECRISTO ""A""Apr 01, 2008",90,"9 1/4""",47,Medium-Full,"""A""","This great-looking “A” has a firm draw, but even burn. The smoke brings together an  interesting balance of creamy spiciness and and grassy, earthiness. The finish is rich with tobacco."
"SAINT LUIS REY LONSDALEApr 01, 2008",90,"6 1/2""",42,Medium-Full,Lonsdale,A semi-box-pressed cigar covered in a dark brown leaf. It’s chewy and woody with nutty leathery notes and a slight sweetness. Medium to full bodied.
"TRINIDAD ROBUSTO EXTRAApr 01, 2008",90,"6 1/8""",50,Medium,Toro,"A very handsome cigar with a golden, oily wrapper and pigtail cap. The draw is a bit firm but offers toasty flavors with a hint of leather."
"TRINIDAD INGENIOS EDICIÓN LIMITADA 2007Apr 01, 2008",89,"6 1/2""",42,Medium-Full,Lonsdale,"A long, thin cigar with a pigtail cap. It smokes well, offering predominantly sweet wood flavors and a leather note that continues to the finish."
"H. UPMANN CORONA MAJORApr 01, 2008",89,"5 1/4""",42,Medium,Corona,A comely corona with an even draw and burn. The tobacco is toasty and cedary with a nutty finish.
"SANCHO PANZA SANCHOApr 01, 2008",88,"9 1/4""",47,Medium,"""A""","A deeply hued, golden brown cigar with an inordinately firm draw. Some of its richness still gets through, showing toast, coffee bean and tea on the finish."
"H. UPMANN LONSDALEApr 01, 2008",87,"6 1/2""",42,Medium,Lonsdale,"Slim and box-pressed with a notably firm draw. Meaty peppery notes are complemented by some sweetness, but the tight draw hurt the score."
"TRINIDAD COLONIALESApr 01, 2008",87,"5 1/4""",44,Medium-Full,Corona,"Topped with a pigtail cap, this corona is rich and woody but leaves a slightly soapy after taste."
"VEGAS ROBAINA CLASICOMar 18, 2008",93,"6 1/2""",42,Medium-Full,Lonsdale,"Box pressed and silky with an attractive three-seam cap. There is a complex balance of leather, toast, tea and pepper that builds to a distinctly woody finish."
"VEGAS ROBAINA DON ALEJANDROMar 18, 2008",92,"7 5/8""",49,,Double Corona,"A beautifully constructed cigar that bathes the palate in a rich intermingling of  pepper, leather  and earth flavors. THe finish is long and rich."
"VEGAS ROBAINA FAMILIARMar 18, 2008",92,"5 5/8""",42,Medium-Full,Corona,"A great-looking golden-brown corona that has lots of toasty leather character on the draw. The smoke takes on a creamy texture, rich with coffee and wood."
"VEGAS ROBAINA FAMOSOMar 18, 2008",92,"5""",48,Medium,Robusto,"Richly hued with an even burn and draw. It is a creamy and rich cigar with earth and cocoa bean notes. Cedary flavors precede the long, woody finish."
"VEGAS ROBAINA UNICOMar 18, 2008",88,"6 1/8""",52,,Figurado,"A good-looking torpedo with a firm draw. Some flavorful earth, leather and spice notes come through although they are a bit muted."
"RAMON ALLONES BELICOSOMar 04, 2008",91,"5 5/8""",52,Medium,Figurado,"Great color to this well-made oily belicoso. There is a lush texture to the smoke, which is rich with woody tobacco notes."
"RAMON ALLONES SPECIALLY SELECTED GRAN ROBUSTO EDICION REGIONALMar 04, 2008",90,"6 1/8""",50,Medium-Full,Toro,"A thick cigar that gives off a toasty aroma as it burns. It delivers a pleasant balance of earthy, toasty flavors and a bit of spiciness on the finish."
"RAMON ALLONES 8-9-8Mar 04, 2008",88,"6 3/4""",43,Medium,Lonsdale,This slightly yellow cigar has a firm draw but still imparts flavorful coffee bean notes. A tasty cigar with poor performance.
"PUNCH ROBUSTO EDICION REGIONALFeb 19, 2008",91,"4 4/5""",50,Full,Robusto,"A richly colored robusto with an even draw and toasty aroma. It offers a flavorful balance of cedar, leather and spice flavors."
"BOLIVAR SIMONES EDICIÓN  REGIONALFeb 05, 2008",90,"5""",48,Medium-Full,Robusto,"Gorgeous and golden with a flat, three-seam cap. It’s a leathery, earthy medium- to full-bodied smoke with plenty of coffee bean intonations. The finish hints of leather."
"H. UPMANN CORONA MAJORFeb 05, 2008",89,"5 1/4""",42,Medium,Corona,A comely corona with an even draw and burn. The tobacco is toasty and cedary with a nutty finish.
